,settlementDate,settlementPeriod,solar,wind_off,wind_on
2017073013,2017-07-30,13,326,3289.953,1987.803
2017073012,2017-07-30,12,96,3117.392,1966.21
2017073011,2017-07-30,11,48,3117.392,1966.21
2017073010,2017-07-30,10,0,2885.022,1943.617
2017073009,2017-07-30,9,0,2885.022,1943.617
2017073008,2017-07-30,8,0,2524.016,1892.137
2017073007,2017-07-30,7,0,2524.016,1892.137
2017073006,2017-07-30,6,0,2170.249,1896.071
2017073005,2017-07-30,5,0,2170.249,1896.071
2017073004,2017-07-30,4,0,1870.689,1918.563
2017073003,2017-07-30,3,0,1870.689,1918.563
2017073002,2017-07-30,2,0,1691.186,2299.935
2017073001,2017-07-30,1,0,1691.186,2299.935
2017073148,2017-07-31,48,0,2080.488,2420.332
2017073147,2017-07-31,47,0,2080.488,2420.332
2017073146,2017-07-31,46,0,2254.231,2467.683
2017073145,2017-07-31,45,2,2254.231,2467.683
2017073144,2017-07-31,44,4,2367.399,2546.485
2017073143,2017-07-31,43,142,2367.399,2546.485
2017073142,2017-07-31,42,279,2471.836,2704.529
2017073141,2017-07-31,41,633,2471.836,2704.529
2017073140,2017-07-31,40,987,2599.464,3006.345
2017073139,2017-07-31,39,1454,2599.464,3006.345
2017073138,2017-07-31,38,1921,2619.465,3333.324
2017073137,2017-07-31,37,2404,2619.465,3333.324
2017073136,2017-07-31,36,2887,2646.466,3575.523
2017073135,2017-07-31,35,3310,2646.466,3575.523
2017073134,2017-07-31,34,3733,2630.118,3740.864
2017073133,2017-07-31,33,4159,2630.118,3740.864
2017073132,2017-07-31,32,4584,2539.939,3762.259
2017073131,2017-07-31,31,4882,2539.939,3762.259
2017073130,2017-07-31,30,5180,2398.269,3595.363
2017073129,2017-07-31,29,5278,2398.269,3595.363
2017073128,2017-07-31,28,5376,2464.603,3507.908
2017073127,2017-07-31,27,5346,2464.603,3507.908
2017073126,2017-07-31,26,5316,2596.924,3391.18
2017073125,2017-07-31,25,5195,2596.924,3391.18
2017073124,2017-07-31,24,5074,2703.579,3202.935
2017073123,2017-07-31,23,4826,2703.579,3202.935
2017073122,2017-07-31,22,4578,2855.77,3057.205
2017073121,2017-07-31,21,4133,2855.77,3057.205
2017073120,2017-07-31,20,3687,3024.437,2936.011
2017073119,2017-07-31,19,3165,3024.437,2936.011
2017073118,2017-07-31,18,2643,3176.754,2734.841
2017073117,2017-07-31,17,2099,3176.754,2734.841
2017073116,2017-07-31,16,1555,3269.275,2530.664
2017073115,2017-07-31,15,1087,3269.275,2530.664
2017073114,2017-07-31,14,619,3298.307,2475.543
2017073113,2017-07-31,13,365,3298.307,2475.543
2017073112,2017-07-31,12,111,3330.096,2450.178
2017073111,2017-07-31,11,56,3330.096,2450.178
2017073110,2017-07-31,10,0,3365.269,2472.056
2017073109,2017-07-31,9,0,3365.269,2472.056
2017073108,2017-07-31,8,0,3379.044,2418.353
2017073107,2017-07-31,7,0,3379.044,2418.353
2017073106,2017-07-31,6,0,3396.899,2382.86
2017073105,2017-07-31,5,0,3396.899,2382.86
2017073104,2017-07-31,4,0,3380.267,2352.401
2017073103,2017-07-31,3,0,3380.267,2352.401
2017073102,2017-07-31,2,0,3603.203,2387.322
2017073101,2017-07-31,1,0,3603.203,2387.322
2017080148,2017-08-01,48,0,1893.443,2187.792
2017080147,2017-08-01,47,0,1893.443,2187.792
2017080146,2017-08-01,46,0,1836.511,2184.087
2017080145,2017-08-01,45,2,1836.511,2184.087
2017080144,2017-08-01,44,3,1745.899,2151.273
2017080143,2017-08-01,43,136,1745.899,2151.273
2017080142,2017-08-01,42,268,1665.875,2187.533
2017080141,2017-08-01,41,623,1665.875,2187.533
2017080140,2017-08-01,40,977,1592.796,2354.431
2017080139,2017-08-01,39,1405,1592.796,2354.431
2017080138,2017-08-01,38,1833,1441.465,2577.683
2017080137,2017-08-01,37,2327,1441.465,2577.683
2017080136,2017-08-01,36,2820,1290.349,2702.406
2017080135,2017-08-01,35,3240,1290.349,2702.406
2017080134,2017-08-01,34,3659,1191.512,2842.049
2017080133,2017-08-01,33,3926,1191.512,2842.049
2017080132,2017-08-01,32,4193,1029.025,2790.037
2017080131,2017-08-01,31,4490,1029.025,2790.037
2017080130,2017-08-01,30,4786,960.898,2623.046
2017080129,2017-08-01,29,4959,960.898,2623.046
2017080128,2017-08-01,28,5132,897.37,2569.453
2017080127,2017-08-01,27,5116,897.37,2569.453
2017080126,2017-08-01,26,5099,873.772,2394.495
2017080125,2017-08-01,25,4992,873.772,2394.495
2017080124,2017-08-01,24,4885,802.899,2177.425
2017080123,2017-08-01,23,4622,802.899,2177.425
2017080122,2017-08-01,22,4358,778.13,2012.503
2017080121,2017-08-01,21,3945,778.13,2012.503
2017080120,2017-08-01,20,3531,766.663,1826.445
2017080119,2017-08-01,19,3022,766.663,1826.445
2017080118,2017-08-01,18,2513,708.752,1634.522
2017080117,2017-08-01,17,1984,708.752,1634.522
2017080116,2017-08-01,16,1455,718.089,1549.988
2017080115,2017-08-01,15,1018,718.089,1549.988
2017080114,2017-08-01,14,580,760.06,1607.065
2017080113,2017-08-01,13,343,760.06,1607.065
2017080112,2017-08-01,12,105,826.719,1667.924
2017080111,2017-08-01,11,53,826.719,1667.924
2017080110,2017-08-01,10,0,938.27,1785.88
2017080109,2017-08-01,9,0,938.27,1785.88
2017080108,2017-08-01,8,0,1102.062,1934.092
2017080107,2017-08-01,7,0,1102.062,1934.092
2017080106,2017-08-01,6,0,1246.3,2051.056
2017080105,2017-08-01,5,0,1246.3,2051.056
2017080104,2017-08-01,4,0,1373.626,2148.225
2017080103,2017-08-01,3,0,1373.626,2148.225
2017080102,2017-08-01,2,0,1898.362,2307.026
2017080101,2017-08-01,1,0,1898.362,2307.026
2017080248,2017-08-02,48,0,3843.63,4053.002
2017080247,2017-08-02,47,0,3843.63,4053.002
2017080246,2017-08-02,46,0,3742.567,4209.576
2017080245,2017-08-02,45,1,3742.567,4209.576
2017080244,2017-08-02,44,1,3641.438,4358.251
2017080243,2017-08-02,43,55,3641.438,4358.251
2017080242,2017-08-02,42,108,3539.008,4502.771
2017080241,2017-08-02,41,223,3539.008,4502.771
2017080240,2017-08-02,40,337,3442.978,4745.988
2017080239,2017-08-02,39,474,3442.978,4745.988
2017080238,2017-08-02,38,610,3472.788,4858.691
2017080237,2017-08-02,37,742,3472.788,4858.691
2017080236,2017-08-02,36,873,3566.095,4927.107
2017080235,2017-08-02,35,971,3566.095,4927.107
2017080234,2017-08-02,34,1068,3593.22,4914.91
2017080233,2017-08-02,33,1157,3593.22,4914.91
2017080232,2017-08-02,32,1245,3506.795,4702.32
2017080231,2017-08-02,31,1286,3506.795,4702.32
2017080230,2017-08-02,30,1326,3329.945,4462.191
2017080229,2017-08-02,29,1327,3329.945,4462.191
2017080228,2017-08-02,28,1327,3086.121,4180.749
2017080227,2017-08-02,27,1349,3086.121,4180.749
2017080226,2017-08-02,26,1371,2721.325,3756.818
2017080225,2017-08-02,25,1381,2721.325,3756.818
2017080224,2017-08-02,24,1391,2365.046,3308.027
2017080223,2017-08-02,23,1344,2365.046,3308.027
2017080222,2017-08-02,22,1296,2084.538,2819.692
2017080221,2017-08-02,21,1189,2084.538,2819.692
2017080220,2017-08-02,20,1082,1835.384,2365.894
2017080219,2017-08-02,19,937,1835.384,2365.894
2017080218,2017-08-02,18,792,1598.508,1997.726
2017080217,2017-08-02,17,637,1598.508,1997.726
2017080216,2017-08-02,16,481,1375.338,1791.549
2017080215,2017-08-02,15,347,1375.338,1791.549
2017080214,2017-08-02,14,213,1366.443,1733.534
2017080213,2017-08-02,13,130,1366.443,1733.534
2017080212,2017-08-02,12,47,1412.119,1721.642
2017080211,2017-08-02,11,24,1412.119,1721.642
2017080210,2017-08-02,10,0,1505.738,1762.229
2017080209,2017-08-02,9,0,1505.738,1762.229
2017080208,2017-08-02,8,0,1611.131,1857.282
2017080207,2017-08-02,7,0,1611.131,1857.282
2017080206,2017-08-02,6,0,1750.305,1969.835
2017080205,2017-08-02,5,0,1750.305,1969.835
2017080204,2017-08-02,4,0,1915.84,2091.213
2017080203,2017-08-02,3,0,1915.84,2091.213
2017080202,2017-08-02,2,0,1909.445,2170.365
2017080201,2017-08-02,1,0,1909.445,2170.365
2017080348,2017-08-03,48,0,3850.345,3193.75
2017080347,2017-08-03,47,0,3850.345,3193.75
2017080346,2017-08-03,46,0,3864.59,3146.203
2017080345,2017-08-03,45,1,3864.59,3146.203
2017080344,2017-08-03,44,2,3904.065,3295.605
2017080343,2017-08-03,43,109,3904.065,3295.605
2017080342,2017-08-03,42,216,3988.126,3512.913
2017080341,2017-08-03,41,515,3988.126,3512.913
2017080340,2017-08-03,40,814,4038.605,3820.327
2017080339,2017-08-03,39,1215,4038.605,3820.327
2017080338,2017-08-03,38,1615,4092.282,4122.118
2017080337,2017-08-03,37,1987,4092.282,4122.118
2017080336,2017-08-03,36,2358,4139.938,4362.048
2017080335,2017-08-03,35,2707,4139.938,4362.048
2017080334,2017-08-03,34,3056,4169.74,4453.853
2017080333,2017-08-03,33,3356,4169.74,4453.853
2017080332,2017-08-03,32,3655,4208.101,4251.696
2017080331,2017-08-03,31,3872,4208.101,4251.696
2017080330,2017-08-03,30,4088,4237.693,3915.368
2017080329,2017-08-03,29,4169,4237.693,3915.368
2017080328,2017-08-03,28,4250,4256.395,3569.121
2017080327,2017-08-03,27,4120,4256.395,3569.121
2017080326,2017-08-03,26,3989,4222.601,3293.732
2017080325,2017-08-03,25,3770,4222.601,3293.732
2017080324,2017-08-03,24,3551,4204.259,3053.61
2017080323,2017-08-03,23,3337,4204.259,3053.61
2017080322,2017-08-03,22,3122,4161.251,2897.816
2017080321,2017-08-03,21,2841,4161.251,2897.816
2017080320,2017-08-03,20,2560,4094.072,2787.105
2017080319,2017-08-03,19,2187,4094.072,2787.105
2017080318,2017-08-03,18,1814,3994.627,2664.798
2017080317,2017-08-03,17,1443,3994.627,2664.798
2017080316,2017-08-03,16,1072,3842.071,2628.601
2017080315,2017-08-03,15,754,3842.071,2628.601
2017080314,2017-08-03,14,436,3743.238,2679.036
2017080313,2017-08-03,13,256,3743.238,2679.036
2017080312,2017-08-03,12,76,3649.321,2810.389
2017080311,2017-08-03,11,38,3649.321,2810.389
2017080310,2017-08-03,10,0,3584.559,2959.698
2017080309,2017-08-03,9,0,3584.559,2959.698
2017080308,2017-08-03,8,0,3679.422,3001.123
2017080307,2017-08-03,7,0,3679.422,3001.123
2017080306,2017-08-03,6,0,3820.561,3149.449
2017080305,2017-08-03,5,0,3820.561,3149.449
2017080304,2017-08-03,4,0,3872.054,3305.026
2017080303,2017-08-03,3,0,3872.054,3305.026
2017080302,2017-08-03,2,0,3891.332,3926.327
2017080301,2017-08-03,1,0,3891.332,3926.327
2017080448,2017-08-04,48,0,1534.452,2473.86
2017080447,2017-08-04,47,0,1534.452,2473.86
2017080446,2017-08-04,46,0,1797.821,2666.407
2017080445,2017-08-04,45,1,1797.821,2666.407
2017080444,2017-08-04,44,1,1958.912,3040.511
2017080443,2017-08-04,43,122,1958.912,3040.511
2017080442,2017-08-04,42,242,2190.028,3479.224
2017080441,2017-08-04,41,604,2190.028,3479.224
2017080440,2017-08-04,40,965,2419.435,3958.141
2017080439,2017-08-04,39,1461,2419.435,3958.141
2017080438,2017-08-04,38,1956,2610.187,4364.097
2017080437,2017-08-04,37,2469,2610.187,4364.097
2017080436,2017-08-04,36,2981,2799.05,4737.204
2017080435,2017-08-04,35,3485,2799.05,4737.204
2017080434,2017-08-04,34,3989,2941.211,5039.168
2017080433,2017-08-04,33,4419,2941.211,5039.168
2017080432,2017-08-04,32,4849,3030.688,5006.499
2017080431,2017-08-04,31,5131,3030.688,5006.499
2017080430,2017-08-04,30,5413,3198.923,5130.675
2017080429,2017-08-04,29,5533,3198.923,5130.675
2017080428,2017-08-04,28,5653,3368.609,5165.863
2017080427,2017-08-04,27,5562,3368.609,5165.863
2017080426,2017-08-04,26,5471,3580.582,5399.397
2017080425,2017-08-04,25,5206,3580.582,5399.397
2017080424,2017-08-04,24,4941,3715.916,5395.168
2017080423,2017-08-04,23,4575,3715.916,5395.168
2017080422,2017-08-04,22,4209,3813.103,5332.368
2017080421,2017-08-04,21,3725,3813.103,5332.368
2017080420,2017-08-04,20,3241,3857.75,5214.885
2017080419,2017-08-04,19,2728,3857.75,5214.885
2017080418,2017-08-04,18,2215,3888.396,5082.75
2017080417,2017-08-04,17,1751,3888.396,5082.75
2017080416,2017-08-04,16,1286,3884.462,4945.044
2017080415,2017-08-04,15,891,3884.462,4945.044
2017080414,2017-08-04,14,496,3858.505,4784.42
2017080413,2017-08-04,13,286,3858.505,4784.42
2017080412,2017-08-04,12,75,3872.285,4614.17
2017080411,2017-08-04,11,38,3872.285,4614.17
2017080410,2017-08-04,10,0,3865.49,4416.712
2017080409,2017-08-04,9,0,3865.49,4416.712
2017080408,2017-08-04,8,0,3831.067,4116.241
2017080407,2017-08-04,7,0,3831.067,4116.241
